ID,Unemployment rate,Inflation rate,GDP
50d7672d-dcdb-4ce0-acff-3b55c68af221,11.1,0.6,2.02
511104ff-6330-46d5-82bf-5c50877b0bb7,12.7,3.7,-1.7
51196763-2a88-4c65-a817-9f14d7586f8e,7.6,2.6,0.32
5140b38e-64de-4ab4-882a-ded743026d74,12.7,3.7,-1.7
5168e217-ce57-4e57-bafb-d71d8f7fbe36,12.7,3.7,-1.7
519ddecf-1e7f-4c9a-9e6e-9bb2503de132,9.4,-0.8,-3.12
51bad7fc-34cb-45b8-9d41-1acf2bd609fe,16.2,0.3,-0.92
51c3a777-96a0-4f4a-947d-95b41e118c66,13.9,-0.3,0.79
51d088a2-f8e9-4a1e-9d32-7aac6096e099,16.2,0.3,-0.92
51f305dd-4dc8-4abb-aec2-6006b9ce7e4e,12.7,3.7,-1.7
51f36879-1489-4005-bd26-8a568b57e76d,11.1,0.6,2.02
51f68e19-fbaf-4641-ab21-268374c93143,8.9,1.4,3.51
520d2c2a-fd44-44cc-9e7d-6d053370d296,16.2,0.3,-0.92
52387943-b68d-4f57-81d8-83191ef29d6b,13.9,-0.3,0.79
523a64be-3d1d-4efd-9689-923c85582a9c,13.9,-0.3,0.79
5287c270-2ae6-4cc7-81bb-e8325dd0b295,13.9,-0.3,0.79
52f32d3f-aafe-4f5d-87c5-4ce8537a541e,9.4,-0.8,-3.12
5324f1ad-57a8-4591-a81c-efd905359bc5,9.4,-0.8,-3.12
532b87c6-cd68-4159-bf96-95d440daff03,9.4,-0.8,-3.12
535f8366-7fda-4144-8d4a-9495548c6113,,0.5,1.79
537518e1-a52b-4b94-bb9e-50ba9e15d696,12.4,0.5,1.79
53952b9d-4913-47d1-a80c-4f78898a5cee,11.1,0.6,2.02
53aa1849-f073-44bc-b476-d8398f3a9543,13.9,-0.3,0.79
53bd1008-e15b-4286-85ae-4dfdba165da4,10.8,1.4,1.74
53c36f45-9737-4ab0-8c3b-dc140c4cea16,11.1,0.6,2.02
53f6b44b-e5d2-4b8f-8e7b-9da2613fda9f,7.6,2.6,0.32
543ae756-7b94-45a0-82d3-a28886f18892,9.4,-0.8,-3.12
545133b7-6629-4c3b-b867-63ab6554b49f,10.8,1.4,1.74
54631243-a7b7-4d84-a966-e78873683fd8,7.6,2.6,0.32
547c4a7b-adae-4802-b2ab-3a94d7a21a48,7.6,2.6,0.32
54d25419-2231-45aa-9f3d-55a8c902a0d7,10.8,1.4,1.74
54fc60de-0272-4b1d-a4c7-b415296dc009,13.9,-0.3,0.79
5503093f-4a61-4964-a79f-11c476c82450,11.1,0.6,2.02
55202036-1a89-4a04-813b-f0452c18e181,11.1,0.6,2.02
558dc8d8-100f-4987-ae79-10bd51631f55,9.4,-0.8,-3.12
559d5baf-4c1f-4527-b55c-da71ec3a8de8,12.7,3.7,-1.7
55c6e356-bd6c-45d8-8686-b70869954d54,12.4,0.5,1.79
55d79c3d-bcd8-4083-b93e-232ffeb54c7d,8.9,1.4,3.51
55e8cc50-2da6-4ef8-81bb-7f634e10b935,13.9,-0.3,0.79
56043b16-2cde-4ffc-a509-7bdf2054b01b,12.4,0.5,1.79
561d1a1a-f477-4d1a-af13-655041989a7b,13.9,-0.3,0.79
562f7a3c-e29a-4800-833c-0c5136817ff2,8.9,1.4,3.51
564c64ef-bcba-4de5-a969-7441112c7159,16.2,0.3,-0.92
5661be61-bd8a-4cfa-9038-3d064ca9c9d9,8.9,1.4,3.51
569f2aec-8426-4908-a1ac-8f43eebf7797,9.4,-0.8,-3.12
56d218dc-893c-408e-b31c-77cb0ed31aad,7.6,2.6,0.32
56fd9501-f0c6-43fe-9f45-1aab2e719193,8.9,1.4,3.51
5712d8e4-14e5-4a02-b1bb-c64073934cbc,12.7,3.7,-1.7
5736c16b-6af6-4edf-b830-84eab17d31c8,10.8,1.4,1.74
57d0831d-cf62-450f-b01a-cb61bee2a2ba,7.6,2.6,0.32
57eb8ae5-19cd-47b0-8c82-35e78639305d,16.2,0.3,-0.92
5806b8fa-999e-4da7-9264-d648651fe1cf,9.4,-0.8,-3.12
5826f9d3-edf5-4e5c-9604-f4614bd7c3b5,10.8,1.4,1.74
582a7f83-f4af-4e6b-8246-a63c358aa50e,15.5,2.8,-4.06
5858e405-becd-44cc-a0a0-6937408c48c0,11.1,0.6,2.02
586439b7-e822-4401-81cb-f0d0dd7f135c,7.6,2.6,0.32
5886376e-21e3-48a2-a833-3b156645e362,7.6,2.6,0.32
589a1bbd-a80d-4814-ab5c-21a1281629b8,13.9,-0.3,0.79
58a3b320-3cca-4e8d-bc52-471f6028a27a,7.6,2.6,0.32
58aff889-e13e-428c-bb94-e2d3e8669e91,12.7,3.7,-1.7
58f30c1a-97b4-405d-89cf-5b99ec780ba7,7.6,2.6,0.32
59250d61-45b8-40e3-a438-d67eb66670bc,11.1,0.6,2.02
59816e97-17b2-4e8c-8c5e-fe782c9c6f23,16.2,0.3,-0.92
59a23e53-7941-42eb-9906-480b61afa911,12.7,3.7,-1.7
59b34378-99e2-43a9-ac5c-a624c1a3f61c,12.4,0.5,1.79
59c7d469-3b87-4f9e-8adc-e12d193ae6b8,8.9,1.4,3.51
59ca91a6-c73f-401e-a34d-8531fad76ca2,16.2,0.3,-0.92
59e019fc-a947-4eed-825d-1bcb05dbbdda,9.4,-0.8,-3.12
59ee3b6e-f2cf-47d5-8dd6-5f1d9e4b25fe,13.9,-0.3,0.79
59f09b8c-a228-4422-9658-0bd3693590c3,9.4,-0.8,-3.12
5a15c94d-08f9-4657-96b9-c2960ae24e54,7.6,2.6,0.32
5a31c32e-7c45-4dd2-a9a2-b20f4c4bdedc,16.2,0.3,-0.92
5a370b64-31d4-4b88-aeea-3ce29356c175,7.6,2.6,0.32
5a8b4ec8-b4cf-4c61-aa67-f18c872340df,7.6,2.6,0.32
5a984426-60e6-413e-a072-982d1f7057ad,8.9,1.4,3.51
5ac5be7a-671d-474b-bfd2-aa066bd07ab3,15.5,2.8,-4.06
5aca4ed4-4310-485a-b0e1-1a583ddaff8a,9.4,-0.8,-3.12
5ae22151-372d-4571-a075-bae84e740d7d,16.2,0.3,-0.92
5b1d1b3c-b986-4bd6-8c42-fd41258920f4,8.9,1.4,3.51
5b510732-a0c2-42d3-86e4-97bd107d268f,12.4,0.5,1.79
5b52737a-7f88-4c16-88b6-f0ac7d47e129,10.8,1.4,1.74
5b563fa2-5abd-4329-9fcd-204a42c3b11e,8.9,1.4,3.51
5b57608b-c74d-4add-9b20-522808797028,8.9,1.4,3.51
5be579fc-0a96-4e1a-8cfd-70d308eb6c0f,10.8,1.4,1.74
5bed1c99-bc3b-4050-9d0a-9b939c58ead8,9.4,-0.8,-3.12
5befef4d-1357-4e13-9283-2eb4d99a0bbf,8.9,1.4,3.51
5c045e97-95eb-4adc-aa8a-f9c34f38de7e,11.1,0.6,2.02
5c0741b0-25bd-4321-b4bf-fcf1c354cade,12.4,0.5,1.79
5c7843c0-f245-4044-93a6-532d827a54ab,12.7,3.7,-1.7
5c9c7c79-1802-423c-8305-870c04c55b14,10.8,1.4,1.74
5cc97100-3252-40b1-ab17-36ea9f11af0c,12.7,3.7,-1.7
5cfbeced-ae09-4b05-bb8e-e870de5b2a48,13.9,-0.3,0.79
5d0073eb-4b5d-4b9f-97c1-6b03d9b9004b,10.8,1.4,1.74
5d0655f3-09f1-4d9e-92b9-bd5569116054,10.8,1.4,1.74
5d8dd3ad-2650-4546-a94e-402bfcd99986,8.9,1.4,3.51
5d9d82ff-cd9a-4e97-818b-b7369f8a245a,8.9,1.4,3.51
5db87af4-8f99-42df-a104-3069a3be18b4,12.4,0.5,1.79
5de92445-9ead-44f9-865a-3ad5727c334c,9.4,-0.8,-3.12
5e0c7f37-acde-4f72-ab51-048b2d7f9ba6,10.8,1.4,1.74
5e31ff2b-91e0-40d6-b9b4-e15b31dac333,13.9,-0.3,0.79
5ecc5b25-d2ad-4fce-8c59-6293b3431184,8.9,1.4,3.51
5f099f04-4abe-4623-a4de-69fdf12584fe,7.6,2.6,0.32
5f76d165-9e6c-4925-b66a-31de48c0ef4f,10.8,1.4,1.74
5fc737d7-8a19-4a80-abb8-72917e0f9d12,9.4,-0.8,-3.12
5fdab376-347c-4e89-a80a-e8d600c696f6,12.7,3.7,-1.7
5fed6d90-70d9-45dc-87f4-9765e3caa41c,9.4,-0.8,-3.12
6016cc5e-3fe9-49f9-9c3e-cbd2ca69498d,13.9,-0.3,0.79
603766ce-249e-4d94-bf03-1db5ea1c5efb,15.5,2.8,-4.06
604a89cb-9d8e-4a44-bcb1-3a6ae83d739f,10.8,1.4,1.74
604c5de5-4be0-4577-9a02-cefea780200e,10.8,1.4,1.74
6062b60e-7b55-4b84-b188-472cb6ab95e4,9.4,-0.8,-3.12
6078a4ed-6de2-4080-a0a3-e033ebd77384,9.4,-0.8,-3.12
60ae1cd6-6899-421a-998f-80c844bc2524,16.2,0.3,-0.92
60d491b2-d89f-480e-97b5-d907732e490c,12.4,0.5,1.79
618d760f-0995-4a4d-8c19-d557572066fc,8.9,1.4,3.51
61e6557f-221d-4518-88c3-7ed762670f22,12.7,3.7,-1.7
61ea1c86-6c65-4fe3-8a82-983d64e4b5c1,15.5,2.8,-4.06
62323cd4-bc03-4e69-bff5-0e8381c58434,12.4,0.5,1.79
62367871-6628-4693-9dd8-e345aaf04233,13.9,-0.3,0.79
6261884d-f401-43ed-bbd7-fe9f272de33d,11.1,0.6,2.02
626abc4f-c173-429d-a597-83aabf1d24ce,15.5,2.8,-4.06
62e16c3a-3d04-4f9e-b825-fc4014c6b375,12.4,0.5,1.79
6386ce67-82b9-4165-aa4b-0a10d3398ae7,8.9,1.4,3.51
638d0641-d059-4db6-9a5e-557596e1b288,12.4,0.5,1.79
63a50e20-78e1-4603-b38b-dbd8c71cd928,11.1,0.6,2.02
63ec937c-a891-49ae-b588-a07f8e23e40d,8.9,1.4,3.51
63f20e45-b75c-4bcd-82cd-0f08834f8f9e,10.8,1.4,1.74
641d3d14-6170-4bb9-84c9-5e52bc3912ec,8.9,1.4,3.51
6428561e-d3f6-47c6-8c7e-7ccfe93764dd,8.9,1.4,3.51
64759e33-b0ac-485d-9f0b-f55952909f73,8.9,1.4,3.51
6478e7b5-ca34-4695-bdb7-df45c8cdc03d,12.4,0.5,1.79
6484aed2-9178-46de-ab85-61c3a9af2fe5,11.1,0.6,2.02
64b068ed-76fa-4f11-a9d7-cca3750a7d93,11.1,0.6,2.02
6522657c-548a-46e3-9023-9122258b8a88,10.8,1.4,1.74
652f3fdc-c98b-411a-a1c9-2c335f0c8f62,13.9,-0.3,0.79
65301ff6-ce89-4bb5-a5fe-c1b1a0518b81,8.9,1.4,3.51
65983323-f583-40fe-9c74-bd134793b370,9.4,-0.8,-3.12
65c982a4-0264-4699-accc-b0940c913d5c,7.6,2.6,0.32
65ff56f1-14f2-443b-838a-2558e4c77861,7.6,2.6,0.32
666266f8-f25d-490d-a677-35abf00c9fdc,16.2,0.3,-0.92
66c72d0d-c84b-4b32-853b-49b81a5b8d29,8.9,1.4,3.51
66cc417f-8910-4794-b71a-afb275299dae,13.9,-0.3,0.79
66d55334-c1d0-479a-829a-4bff0fba3208,16.2,0.3,-0.92
66d858fa-249c-461b-89d6-785ef5e2c763,12.4,0.5,1.79
66d86550-98cf-494e-bdb1-bdf8eb543dbb,10.8,1.4,1.74
66ebf5ce-b618-4341-bf30-411f933d3881,7.6,2.6,0.32
67a45156-4fad-4996-86ec-2d037233157c,7.6,2.6,0.32
67a7c42d-c6af-4276-9120-fc68850eb674,8.9,1.4,3.51
67bcbb4d-4580-45e5-bddb-dd32dd85efbb,8.9,1.4,3.51
6808a259-1752-47da-9a02-f712357a9d02,15.5,2.8,-4.06
681e3afb-d961-4f32-af21-d35daa64845b,11.1,0.6,2.02
683f54f0-21a9-499a-a1b1-6c0f46e3cd83,11.1,0.6,2.02
68492f94-741d-4c06-8ff0-61273b996828,11.1,0.6,2.02
685473cc-8c96-40c0-8f26-619232007dd4,10.8,1.4,1.74
685a8f63-b40b-4369-981b-ee42b4422adf,10.8,1.4,1.74
68a2324e-5191-4438-904f-26ace6bdd7d9,13.9,-0.3,0.79
68ac8da4-8fac-418f-a875-ad32b6304761,11.1,0.6,2.02
68ccdafc-23a7-4d4f-8a78-b0c94e92b02c,12.4,0.5,1.79
68f2550a-9db7-49c0-bf76-b08429348342,16.2,0.3,-0.92
6903480a-9a7e-46c8-8983-29ce8fa4bca2,12.7,3.7,-1.7
690d8ef5-9151-465d-a0e2-6996a1ed1aa0,12.4,0.5,1.79
692cd821-d0d9-48dc-9ddd-e74ec5297ecc,15.5,2.8,-4.06
69721731-331b-4f4a-b6dd-4bb985666551,16.2,0.3,-0.92
6991112b-0142-4be9-9fa7-d29dbb711fed,15.5,2.8,-4.06
69b4e6ad-dec4-4e6e-a321-97d91c4f1719,16.2,0.3,-0.92
69e4aabe-78b3-406f-a683-0488952eb75c,11.1,0.6,2.02
69eaa207-4fc4-4a32-9780-5071db5e3dae,13.9,-0.3,0.79
6a05cf98-831d-4013-9731-1b33eb1ac866,12.7,3.7,-1.7
6a558027-c151-4860-856c-ebf9d01da0d5,13.9,-0.3,0.79
6a6eb760-279c-4a25-98f4-1c42c48cdfb5,10.8,1.4,1.74
6ad5ae46-b727-4fd4-88ef-b33d424074f9,12.7,3.7,-1.7
6ad82d77-dea7-4134-a0e1-6700e434f200,13.9,-0.3,0.79
6aed4cca-3b1e-450b-acfe-50f9287f851a,8.9,1.4,3.51
6b19c080-88c8-4860-9d45-2e12ece2db7d,10.8,1.4,1.74
6b2ad4a8-5d09-4d9c-bf32-304664208457,13.9,-0.3,0.79
6b742d0c-fcc9-403d-96ce-d72a09451c4e,12.4,0.5,1.79
6bb5bfea-43fe-4666-bb73-55437d161956,16.2,0.3,-0.92
6bc04b36-e383-43f2-a203-1d581b418d1d,9.4,-0.8,-3.12
6c867644-5f1f-4522-beac-61da5b0bdecd,7.6,2.6,0.32
6c86f108-fe0c-476c-b538-43bdae96923b,8.9,1.4,3.51
6c8a06bc-1976-40a2-b4c5-4a62c1fa0649,12.7,3.7,-1.7
6cc7ee1e-c4ee-4060-9b70-b7f1044483e8,8.9,1.4,3.51
6ce11d1e-382f-4165-af5e-27c4f45c23c1,15.5,2.8,-4.06
6d29299c-84be-4740-84cd-fe54840b7a02,13.9,-0.3,0.79
6d2b7328-43da-4caf-8844-732d2764d522,11.1,0.6,2.02
6d2e3d26-b7ea-4b1f-bfdc-a1eff99a17bf,10.8,1.4,1.74
6d35bb10-e30b-495b-9272-021058b2a5b4,7.6,2.6,0.32
6d82faa1-ee31-4f57-a2b1-094a63acb5d4,9.4,-0.8,-3.12
6da4d4dd-25fc-4859-beeb-28bdd12c8b8c,7.6,2.6,0.32
6dae1cdc-7c29-4ae2-a10f-e722617d9a01,13.9,-0.3,0.79
6dc809b8-25de-43b5-8d97-ab897a098590,12.7,3.7,-1.7
6dcde57b-736a-441a-86e0-48b0be8d440e,7.6,2.6,0.32
6def7826-0880-45f8-97e9-6b5d4e847786,11.1,0.6,2.02
6def817f-0893-4a83-8874-61a92a854579,12.7,3.7,-1.7
6df2dd6c-3cae-4a49-9517-4542a838d5cd,12.4,0.5,1.79
6e1dc0e9-199f-4c52-9cfe-d9ccb6095a59,15.5,2.8,-4.06
6e1e41b3-3cde-40fa-ac1c-5a00696658eb,15.5,2.8,-4.06
6e7bea46-4f1d-4a4b-aceb-8d9a669c4a32,7.6,2.6,0.32
6eb44753-b725-4fa4-b9a0-a9823b00bd4d,13.9,-0.3,0.79
6eccb9e2-179b-4904-82aa-34c58d4d08c8,12.4,0.5,1.79
6eff55af-9f4c-4800-844d-e63b5ee3b7f2,9.4,-0.8,-3.12
6f24afba-e178-4d68-b381-be210598bcec,9.4,-0.8,-3.12
6f3cf571-5a0e-4a8b-a57a-629055b749b4,8.9,1.4,3.51
6f41a2b7-9a5a-475e-90b6-46fd28d1d595,16.2,0.3,-0.92
6f7745b9-f6d2-4695-a82e-99ed5d075da3,8.9,1.4,3.51
6fa5db3e-38c7-4307-a662-da3b546df5a5,12.7,3.7,-1.7
6fd80566-eb70-46ca-a7ba-e6d0b8a30d67,11.1,0.6,2.02
70667350-2f8f-445b-9ee5-6ffa92af3fd7,9.4,-0.8,-3.12
708e86c0-5221-4835-816d-93cfc4483113,10.8,1.4,1.74
712bf5c0-5fd1-4707-ab09-aa951705b84b,15.5,2.8,-4.06
7150efe5-74ef-4389-8ee1-eead8df20843,7.6,2.6,0.32
715ff8b4-e493-4fdf-bb92-5aaa219deb0f,15.5,2.8,-4.06
71c1a591-6d25-48b2-84f5-bc69659f1e02,10.8,1.4,1.74
71c904d8-5d36-40e2-be02-2034700fabe3,8.9,1.4,3.51
71e2a114-4313-4403-9462-0bff49c0feb4,12.7,3.7,-1.7
7228b517-fce4-498a-bb51-afd37f7e4663,13.9,-0.3,0.79
723cebca-fee7-4ef1-ab2e-e19c24141fe2,8.9,1.4,3.51
729073a5-18c4-4452-b3c4-d60ec2c71b9f,12.7,3.7,-1.7
72a91553-e94c-4095-abf0-d90ff532ec16,12.4,0.5,1.79
72b579ca-8bdf-4479-a4f5-708f74151052,11.1,0.6,2.02
72cc9759-ee21-42cc-96a6-816ae275416f,7.6,2.6,0.32
72da801a-67ef-44d0-8b79-5924dcae31cb,7.6,2.6,0.32
7306886c-d8bd-4b52-b14a-26c3fd1032ca,15.5,2.8,-4.06
73c97e25-ad3e-4d69-9dc7-ba725b77eefd,15.5,2.8,-4.06
740e2ddc-6ae8-4f33-a597-daf7b51fef75,13.9,-0.3,0.79
74153155-0400-4834-b22a-9562398d3b4b,15.5,2.8,-4.06
7432532a-3962-431b-a9e0-8ca58f08b061,7.6,2.6,0.32
74339ab1-fd46-42e6-9b6e-4178c0e8068c,12.7,3.7,-1.7
7445cb46-b4f5-44c9-b9b5-aba16259d08f,7.6,2.6,0.32
745f50e1-2a2e-4fa7-b299-56cd10d24d4d,12.7,3.7,-1.7
7478bf3e-7c5f-4fe8-95b8-50d1056afa09,12.7,3.7,-1.7
7488daf5-3de7-4445-8714-93973d1d0f49,16.2,0.3,-0.92
748f0191-5f0c-40e9-9517-dde5b1345b09,15.5,2.8,-4.06
74c45a84-a115-410b-9e8a-37603cbe27a8,15.5,2.8,-4.06
74dee5a9-2d79-40ea-81d4-2a7bdaf0961a,7.6,2.6,0.32
74f64854-eb2d-4943-b395-0b8bd49fa99a,9.4,-0.8,-3.12
7531f039-acdf-46fa-a64f-4c77d12b58d8,15.5,2.8,-4.06
7568c42f-16c7-4088-a997-29bd117eee2c,12.7,3.7,-1.7
7591ddec-67d5-4395-90af-bfd00940ba26,10.8,1.4,1.74
759677f9-c8da-412d-8101-001a5f170763,11.1,0.6,2.02
75b5c3ea-6dc2-495d-9c6a-7bda09d5a8de,15.5,2.8,-4.06
75cc6cfd-efc9-4253-92db-cd86f15093ef,16.2,0.3,-0.92
75cfe527-0105-4bf7-9340-58163b16f34d,8.9,1.4,3.51
75d17b6c-0c56-41ba-8c79-49deb5db1f40,12.7,3.7,-1.7
75db0a2f-2f80-4b04-a2f8-3a7985c5bbf3,8.9,1.4,3.51
75ed021b-998b-458c-8004-cbaa9e8b1eb9,12.7,3.7,-1.7
75f2ff5f-ef26-47ac-8a15-e04197df89ca,7.6,2.6,0.32
76357755-6506-4567-8c4b-bef22cfc277a,12.7,3.7,-1.7
7665fedd-9294-422d-8faa-0b58b17cba01,12.7,3.7,-1.7
76bb1dd8-93f2-45e9-bb8e-977b9ed67377,8.9,1.4,3.51
76f29b47-ac10-4271-aad5-a07ebfcbcaa3,7.6,2.6,0.32
77211c18-c316-461b-af85-f74f6c6478a0,11.1,0.6,2.02
774424f8-6c59-401b-b4b5-9c1bd95c733e,9.4,-0.8,-3.12
77504118-65a3-4b4b-aab2-065e12fd649b,12.4,0.5,1.79
779d9cdc-f4c5-4ab9-b410-21235e48bb01,11.1,0.6,2.02
77fa415a-0ae1-4c77-abed-afd8a029dc8c,7.6,2.6,0.32
780272ad-103f-41d8-a0c2-63f57f41e9bd,16.2,0.3,-0.92
785404c6-348a-4f7c-aca4-bc3c7dd2ab7f,9.4,-0.8,-3.12
7856defb-1e63-4b78-9642-02b75654f7f3,10.8,1.4,1.74
78a4352d-0681-421f-b7c8-6b8f3466bd4e,13.9,-0.3,0.79
7914cc6f-cf44-4c80-bb68-d49035c5a3ad,9.4,-0.8,-3.12
798b74fb-b97e-4f72-90f6-4667a9de8543,10.8,1.4,1.74
79960ee6-c885-4dba-8fa0-b8a27822d069,15.5,2.8,-4.06
79c9e376-3986-4166-8db5-d4b8983e0390,12.7,3.7,-1.7
79cd654e-d9b4-4ddc-9d2d-ee4dde6b8b4e,7.6,2.6,0.32
7a0b2309-6d6c-4884-b1ea-f0373569a807,10.8,1.4,1.74
7a3c9c60-eea2-4453-8db6-1d6cd34328e6,13.9,-0.3,0.79
7a59caa4-e7e8-4c5e-8bd9-6b0b3c8a9ee6,9.4,-0.8,-3.12
7ac16cb8-e331-4286-8e10-a8b5cb1777f9,15.5,2.8,-4.06
7acac528-d460-4a96-9910-03b45698dffb,12.4,0.5,1.79
7acd3104-5d27-4043-b229-0ba5d8439b04,11.1,0.6,2.02
7ad059fb-bb3d-4a78-a24c-75e907248f1e,9.4,,-3.12
7b0f2168-778e-4af5-9d43-e68f0c15f606,16.2,0.3,-0.92
7b1f9b7d-43fe-4d3e-ac80-e9e9f7fecca1,11.1,0.6,2.02
7b72af26-c389-49ef-8842-1d08a6b41d2c,15.5,2.8,-4.06
7b938085-3737-483c-9b4f-faa28b925ca8,11.1,0.6,2.02
7bdcf10a-c2eb-433a-b900-cd6bc9d0ba7f,11.1,0.6,2.02
7c248211-0364-4dcf-bae8-ded59c135659,15.5,2.8,-4.06
7c55f2c6-af4d-4a69-a1d4-9cf09cc08298,12.4,0.5,1.79
7c5ebe03-bcef-4b70-9aff-dc1e72ae1cfd,7.6,2.6,0.32
7cbbd9f0-a854-4db7-bab0-2ae202764787,12.4,0.5,1.79
7cf2f807-e7f2-47bf-bac6-be7d0fff9fd6,12.7,3.7,-1.7
7cf819bd-9b3a-4981-b383-01da04a434b9,12.4,0.5,1.79
7d39f9a2-4b55-4320-9f73-0edbcee405b9,11.1,0.6,2.02
7d43d9e9-9a5e-47fb-9e5e-19e910e08a0d,13.9,-0.3,0.79
7d4c2ece-b158-44e5-bf1b-4782cde03b09,11.1,0.6,2.02
7d5360a0-5d4e-4b24-a39e-1f729ca504fb,12.7,3.7,-1.7
7dbef395-0ff2-404e-b89f-9c03ab17cab8,16.2,0.3,-0.92
7dc240d1-3fc9-44f6-b9f7-4338e80b89f3,15.5,2.8,-4.06
7e5c10f0-2f0a-4643-bb42-2fd7caeab294,12.4,0.5,1.79
7e9a8d5e-a985-4914-bf44-18d705824979,10.8,1.4,1.74
7eab5625-b311-4728-ac61-9519b9b7b6b8,10.8,1.4,1.74
7eae374d-6c5a-497f-8e73-ec83ba51cb5d,9.4,-0.8,-3.12
7ecf0303-af61-4de5-ae90-6172bca35ab6,12.4,0.5,1.79
7f6db2a2-e7e7-4ea1-8f77-88ff1120acbe,12.4,0.5,1.79
7f7d4288-c602-40b6-ac98-084f06d13917,8.9,1.4,3.51
7f82e5ff-85fb-4623-9b90-864010440803,15.5,2.8,-4.06
7f9f5f63-67d5-4ae0-a454-fd205c3b88ad,11.1,0.6,2.02
7fbf6bdc-d787-40bf-9cee-67577c9c9005,11.1,0.6,2.02
7fc61cd4-b6a5-468c-8bba-c088929869cf,12.4,0.5,1.79
7fdbec20-b07d-40a0-86b0-3e586d74f4b0,8.9,1.4,3.51
7fe7f30f-3f8e-421c-8c22-dfeece98bb4f,15.5,2.8,-4.06
80042600-4631-44d0-8c6f-1eb307ebe870,12.4,0.5,1.79
800d6165-2e88-4ca3-aadf-e5a271a09e1d,9.4,-0.8,-3.12
8023e214-eed3-4819-96b9-5a4dbd48b94b,8.9,1.4,3.51
80375534-76af-4098-8744-aec493aa1132,7.6,2.6,0.32
803bda7b-f27c-4856-a9f3-481adfffa8f3,8.9,1.4,3.51
804fcee0-7628-4c40-b1e4-6c3059dfb94b,8.9,1.4,3.51
8063f3ce-c624-4e9b-b1c8-834f4cca9cdd,16.2,0.3,-0.92
80e1c1ab-66ec-4f6c-a1c0-25fee8555780,11.1,0.6,2.02
812d254f-4165-4604-8f08-76633d44ec45,13.9,-0.3,0.79
81384ee5-c468-4f1a-8e0e-481100bed1a6,7.6,2.6,0.32
81583326-8975-4f01-b12e-e2f035490b39,12.7,3.7,-1.7
8163e7fd-eabb-43f0-8eab-4e6355f713fc,12.7,3.7,-1.7
817c7b70-eab4-4aad-b756-5c17af3efeef,7.6,2.6,0.32
81898ed6-b251-4da6-8776-00dc5df120b5,9.4,-0.8,-3.12
818fea9f-fae8-4ce8-ae4d-26f4beb99624,7.6,2.6,0.32
81c41ede-caf7-4efc-a372-eecf51b0e0d0,9.4,-0.8,-3.12
81d05af8-993a-467d-ae70-df5d1eb4c538,7.6,2.6,0.32
81f63838-7e84-49d0-a257-4b7412d22c67,7.6,2.6,0.32
825d23bf-98e3-4d8a-b845-da406e6ba359,7.6,2.6,0.32
8276dd36-1f69-4ca8-92c5-aaf8ff33a1a6,7.6,2.6,0.32
829351ca-bb9e-492a-936a-653e71ebe3c8,8.9,1.4,3.51
82ad6889-a717-4a09-b313-3bc22f3ab322,10.8,1.4,1.74
82c75506-3c10-47ce-b1b7-b6e189b2aa27,8.9,1.4,3.51
831c6654-b5a2-40b3-ade3-9967b062c6e7,7.6,2.6,0.32
83379778-053a-4f9d-85f6-0519f3d8f345,15.5,2.8,-4.06
833aea04-4321-4cf5-adc4-ca50cf9d663c,8.9,1.4,3.51
834cb21a-1d2c-4d09-9f3e-47a39ad3cfb4,15.5,2.8,-4.06
835415d5-000a-4492-9397-07f2375f4407,13.9,-0.3,0.79
843b8925-dc24-459b-bb1e-940735a0fcbf,11.1,0.6,2.02
843c728c-baac-4ef7-b3a2-08f78a975d56,12.4,0.5,1.79
843f8420-27b2-449e-a9c8-b0924815cf45,13.9,-0.3,0.79
8442e74a-f6c5-42ad-a8ea-93f27ed96e10,9.4,-0.8,-3.12
84af875a-ad3b-4984-b450-7d602e1fbbdf,11.1,0.6,2.02
8519e05b-a8c6-4dfc-9648-3a5ba9dc4057,10.8,1.4,1.74
855314b6-edb7-4a87-a349-f67e6afb4e1a,11.1,0.6,2.02
85df705f-c66f-4ba8-ba20-2bd480f21af1,16.2,0.3,-0.92
864825e8-dd64-4002-b740-553772be057d,12.4,0.5,1.79
86596924-3d70-48d5-b479-8606bdc1a164,7.6,2.6,0.32
869fcd1a-bc3c-4716-b436-d866bf4a91f0,11.1,0.6,2.02
86cd9e2b-c8e5-4779-bc46-45cd225fa8b2,10.8,1.4,1.74
86fd97ea-c74b-4fc8-b9db-bdbb1c064c38,10.8,1.4,1.74
870d15a8-9713-45e1-995c-e27eb63211b9,7.6,2.6,0.32
872baac0-30fb-4857-bdfe-a39a405e5eaa,16.2,0.3,-0.92
875d7148-daba-4def-bccb-b45a320c1a4d,9.4,-0.8,-3.12
875f6ab7-911d-4938-9824-8287603859c5,15.5,2.8,-4.06
87643358-51fb-4d76-a762-321a08f0c3c3,10.8,1.4,1.74
8783e2e6-9e55-41fd-8113-a3ab057bfd78,15.5,2.8,-4.06
87bb3841-00bd-4b7a-b711-a810087d8327,7.6,2.6,0.32
87d16b99-7869-4a95-b335-30a395ed1cf0,7.6,2.6,0.32
87f55458-ef75-40d3-8de5-0e3cbf0c5dbe,10.8,1.4,1.74
881f3224-590a-4004-b6b2-9f6db7e494c6,15.5,2.8,-4.06
883ac2f3-e43f-49dd-abb1-842648659f20,13.9,-0.3,0.79
