,ID,Nacionality,Gender,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
3979,a0a3d417-4094-4b10-a60b-9270edb34cf8,Portuguese,Female,4,12,1,15,1,13,13,14,8,10,0,0,0,1,0,40,0,0,6,8,5,,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,Enrolled
3980,a0b2f16e-5e30-49fc-8e11-19802c7d336c,Portuguese,Female,1,8,6,10,1,1,1,28,,8,0,,0,1,1,18,0,0,6,7,6,12.14285714,0,0,6,6,6,13.33333333,0,13.9,-0.3,0.79,Graduate
3981,a0ce24b1-4e83-41f1-a828-a461388204b6,Portuguese,Female,1,1,2,6,1,1,25,4,3,3,1,0,0,1,0,18,0,0,6,7,6,15.66666667,0,0,6,6,6,,0,8.9,1.4,3.51,Graduate
3982,a0da1a23-4841-4f06-8a6b-68144b3b3e5a,Portuguese,Female,1,8,1,12,1,1,1,14,5,4,1,0,0,1,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.16666667,0,15.5,2.8,-4.06,Graduate
3983,a11fd563-1e68-4c60-943a-d0d5ddd345c0,Portuguese,Female,1,8,1,10,1,1,23,28,10,8,0,0,0,1,1,19,0,0,6,7,6,12.83333333,0,0,6,6,6,13.16666667,0,12.4,0.5,1.79,Graduate
3984,a1a5eb4a-bc11-462c-8ba9-96ca74de9afd,Portuguese,Female,1,12,1,4,1,1,23,28,10,7,0,0,1,0,0,28,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,Dropout
3985,a1ef2db6-c81f-4784-ad3a-03bb8d3947c5,Portuguese,Female,1,8,1,5,1,1,22,28,10,9,1,0,0,1,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.66666667,0,7.6,2.6,0.32,Graduate
3986,a204e42e-6e9c-4c86-91ce-415c8ba009fa,Portuguese,Female,1,1,2,15,1,1,22,27,10,10,1,0,0,1,0,18,0,0,6,14,4,11.25,0,0,6,9,5,13,0,9.4,-0.8,-3.12,Graduate
3987,a206bd42-6b61-4e26-98ff-bcbe615771f5,Portuguese,Female,1,1,2,12,1,1,1,1,5,4,1,0,0,1,0,18,0,0,7,7,6,15.25,0,0,7,7,6,15.25,0,7.6,2.6,0.32,Graduate
3988,a23b3f51-840f-4566-9e01-d145b4f9d26c,Portuguese,Female,1,1,1,6,1,1,13,27,10,10,1,0,0,1,1,20,0,0,5,13,5,14,2,0,5,10,3,12,1,9.4,-0.8,-3.12,Graduate
3989,a24958b3-de60-4be9-b571-8048e76d47cf,Portuguese,Female,1,14,1,10,1,1,23,14,10,5,0,0,1,1,0,28,0,15,16,16,13,12.07692308,0,13,13,13,11,12.09090909,0,16.2,0.3,-0.92,Graduate
3990,a255f926-d45a-47ba-a59b-9b113a89bc38,Brazilian,Female,1,6,1,16,1,1,28,1,25,26,0,0,0,1,0,23,1,11,16,17,16,14.625,0,6,10,12,9,14.88888889,0,8.9,1.4,3.51,Graduate
3991,a2cdc7d2-8f39-44fe-98ef-a8625d45c501,Portuguese,Female,1,1,1,16,1,1,13,27,6,6,1,0,0,1,0,19,0,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,Dropout
3992,a2e44ada-5e8d-4695-a185-c90a5a4655cc,Portuguese,Female,1,8,1,10,1,1,23,14,24,36,1,0,0,1,1,18,0,0,6,8,6,12.83333333,0,0,6,6,6,12.16666667,0,8.9,1.4,3.51,Graduate
3993,a3c6ea2d-d12e-454f-9acd-024aca40930c,Cape Verdean,Female,1,1,3,15,1,1,22,27,10,10,0,0,1,0,1,20,1,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,Graduate
3994,a3c984dd-4e09-4bd9-ae07-8a7a070e01d0,Portuguese,Female,1,1,1,2,1,1,3,1,3,5,1,0,0,1,0,20,0,5,12,13,12,11.23076923,0,3,11,18,9,12.77777778,0,11.1,0.6,2.02,Graduate
3995,a3ebd31e-2ced-481c-8832-b00fa602d1d2,Portuguese,Female,2,12,1,17,0,1,22,27,10,10,0,0,0,1,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
3996,a46a7422-d12b-4a93-8b65-3f7da47a4985,Portuguese,Female,1,1,1,16,1,1,1,1,10,10,1,0,0,1,0,18,0,0,6,11,3,12,0,0,6,13,2,12,0,12.7,3.7,-1.7,Dropout
3997,a4a5c15c-2659-4aa9-a0cc-c6ddfdb4664f,Portuguese,Female,4,12,2,13,1,12,13,14,5,7,0,0,0,1,1,37,0,0,7,10,7,10.98571429,0,0,8,11,8,12.3,0,10.8,1.4,1.74,Graduate
3998,a4eae309-d22d-4c5f-b9e5-75372e2c25ef,Portuguese,Female,4,4,1,12,1,15,13,14,5,7,0,0,0,0,0,42,0,2,7,10,5,12.62,0,3,7,11,3,14.16666667,0,12.4,0.5,1.79,Dropout
3999,a4fa8e1f-7299-4098-a569-9f579efaf0d7,Portuguese,Female,1,8,6,12,1,1,1,28,5,9,1,0,0,1,0,20,0,0,7,9,6,13,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,Dropout
4000,a51f0a3f-4664-4a39-9350-4e1a3571fc12,Portuguese,Male,2,12,1,7,1,1,19,24,10,10,0,0,0,0,0,34,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,Dropout
4001,a525170d-7605-481c-a8f0-6349b196bc8d,Portuguese,Male,1,13,1,7,1,1,3,3,4,3,1,0,0,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74,Dropout
4002,a55ad052-40d6-4351-9357-856e09aa8251,Portuguese,Male,2,12,2,11,1,12,13,14,10,6,0,0,0,1,0,39,0,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,12.4,0.5,1.79,Graduate
4003,a56aaf45-7087-4702-8840-e98947ee4904,Portuguese,Male,1,1,1,12,1,1,22,27,10,10,1,0,0,1,1,18,0,0,7,7,6,13.51666667,0,0,7,7,6,13.51666667,0,7.6,2.6,0.32,Graduate
4004,a5ba7833-1a39-4566-82d4-eb6f1f9c9933,Portuguese,Male,1,1,2,5,1,1,22,27,10,10,1,0,0,1,1,21,0,0,6,6,6,13.16666667,0,0,6,8,6,13.28571429,0,8.9,1.4,3.51,Graduate
4005,a5f0ad67-5816-40c1-9395-fab70432fb67,Portuguese,Male,2,12,1,6,1,1,22,27,12,11,0,0,0,1,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
4006,a65e6cb6-7ece-4960-93e1-b30b772efd1f,Portuguese,Male,1,15,1,4,1,14,22,27,10,10,0,0,0,1,1,22,0,0,6,8,6,13.125,0,0,6,10,6,13,0,16.2,0.3,-0.92,Graduate
4007,a67f9bef-436b-4d56-920f-9bfc5c5bcab7,Portuguese,Male,1,12,1,4,1,1,1,27,5,8,0,0,0,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0,0,16.2,0.3,-0.92,Dropout
4008,a6a7ca4f-a4ab-426a-8ec8-89b718165591,Portuguese,Male,1,9,3,16,1,1,23,27,6,10,1,0,0,0,0,19,0,0,6,10,4,12,0,0,6,12,0,0,0,10.8,1.4,1.74,Dropout
4009,a705f806-75ab-4496-ba9a-6919a4374026,Portuguese,Male,1,8,5,11,1,1,23,1,6,10,0,0,0,1,0,19,0,0,5,5,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,Dropout
4010,a744dbf0-4ce5-4e09-a047-ee0fd2bdf7e9,Portuguese,Male,1,12,1,13,1,12,22,27,10,11,0,0,0,1,0,31,0,0,7,7,0,0,0,0,7,7,0,0,0,15.5,2.8,-4.06,Dropout
4011,a75aa638-f438-47a5-9caa-2f5b5f96d702,Portuguese,Female,1,3,1,9,1,1,13,28,6,7,1,0,0,1,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,Enrolled
4012,a7618e04-46a5-49da-bc5d-1085a06f4628,Brazilian,Female,2,12,2,14,1,1,22,14,10,10,0,0,0,1,0,30,1,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
4013,a76e1f0c-6b6f-4801-8ccf-2aa1ca3cbbf1,Portuguese,Female,1,16,1,12,1,1,22,28,4,4,1,0,0,1,1,20,0,2,7,7,7,16.13142857,0,0,8,9,8,15.52222222,0,11.1,0.6,2.02,Graduate
4014,a7789e8d-c1d2-4480-bc9a-cb248ba1ee24,Portuguese,Female,1,8,1,12,1,1,13,28,8,8,1,0,0,1,1,18,0,0,7,7,7,14.83857143,0,0,8,9,8,14.8,0,12.4,0.5,1.79,Graduate
4015,a7c3f642-99d6-4e05-9d5e-b475dd1fe3d0,Portuguese,Female,4,12,1,17,0,1,22,27,6,6,0,0,0,1,0,31,0,0,5,7,3,10.33333333,0,0,5,6,3,12,0,10.8,1.4,1.74,Dropout
4016,a81b70d9-e152-4c6f-9859-4b9dd303e4a6,Portuguese,Female,1,8,1,11,1,1,13,1,10,5,1,0,0,1,0,19,0,0,6,11,3,12,0,0,6,11,4,11.25,0,7.6,2.6,0.32,Dropout
4017,a838c491-3cd3-4ed3-ab8b-1ea3f899134a,Portuguese,Female,4,12,1,3,0,1,22,27,10,8,0,0,0,1,1,43,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
4018,a84b5581-1c41-4904-bee4-be185f703e87,Portuguese,Female,1,8,2,11,1,1,23,28,10,9,1,0,0,1,1,20,0,0,6,6,6,13.16666667,0,0,6,6,6,14,0,13.9,-0.3,0.79,Graduate
4019,a8704168-705a-4b2a-a710-287674bf2eff,Portuguese,Female,1,1,2,12,1,1,1,1,6,10,1,0,0,1,1,19,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,Graduate
4020,a8c43a2f-be8a-4020-93b5-ad974c684764,Portuguese,Female,1,1,1,14,1,1,3,1,2,8,0,0,0,1,0,22,0,0,5,6,3,11.33333333,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
4021,a8cfa3e8-a1d6-40d2-b72e-4ac73fcbb07c,Portuguese,Female,1,1,1,3,0,1,3,1,2,8,0,0,0,1,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.28571429,0,16.2,0.3,-0.92,Graduate
4022,a8f30bba-76aa-4621-a91b-6046273a5a83,Portuguese,Female,1,9,1,9,1,1,13,14,6,9,1,0,0,1,1,19,0,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,Graduate
4023,a90d0675-7a84-4390-817f-07e7e99fd517,Portuguese,Female,1,4,1,12,1,3,13,3,5,3,1,0,0,1,0,29,0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,Dropout
4024,a93ecfb2-857b-444f-b4cf-cd184b3df295,Santomean,Female,1,6,1,13,1,1,3,14,14,29,0,0,0,1,0,20,1,0,7,14,0,0,6,0,7,12,2,11.66666667,0,8.9,1.4,3.51,Enrolled
4025,a99db95f-18ed-4f80-bfdd-cdce37fad1ea,Portuguese,Female,4,1,1,17,0,1,22,27,10,8,0,0,0,1,1,38,0,0,5,8,5,11,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Enrolled
4026,a9a67317-ee48-4e09-90ad-6a1b9676f47c,Portuguese,Female,1,12,1,4,1,1,22,27,10,6,0,0,0,1,0,41,0,8,12,17,12,11.83333333,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,Graduate
4027,a9e580a8-3c31-48be-8b19-1997a9d58974,Portuguese,Female,1,1,6,12,1,1,13,28,5,10,1,0,0,1,0,19,0,0,8,10,6,13.06666667,0,0,8,10,6,13.06666667,0,12.7,3.7,-1.7,Dropout
4028,aafc8ac1-56ba-4298-95ee-f27f4741c973,Portuguese,Female,1,1,1,5,1,1,1,28,5,6,0,0,1,1,0,19,0,0,6,6,6,13.83333333,0,0,6,8,6,13.875,0,10.8,1.4,1.74,Graduate
4029,ab0be7dc-d677-42eb-9209-350d0b778d31,Portuguese,Female,4,4,1,12,1,3,3,14,3,4,0,0,0,1,0,43,0,0,7,7,3,13.83333333,1,0,7,7,0,0,0,16.2,0.3,-0.92,Dropout
4030,ab169593-5179-4ef9-baca-cbfef646b17e,Portuguese,Female,1,8,1,8,1,1,23,27,10,8,1,0,0,1,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate
4031,ab33631d-59fe-4a13-95b8-a160268a1932,Portuguese,Male,1,1,1,2,1,1,13,28,10,9,1,0,0,1,1,19,0,6,12,12,12,13.33333333,0,4,11,15,10,12.81818182,0,8.9,1.4,3.51,Enrolled
4032,ab396de8-e86c-4580-919d-0b604bd74468,Portuguese,Male,1,1,6,12,1,1,2,14,4,10,1,0,0,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,Graduate
4033,ab5c68bc-86c6-4176-a065-df99efd66bda,Portuguese,Male,1,1,1,2,1,1,3,3,3,3,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,Dropout
4034,ab6c25a0-f4fd-49a0-9224-8d245c7d5473,Portuguese,Male,2,12,1,3,0,12,19,24,1,1,0,0,0,1,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
4035,ab7959b5-b87d-45b0-976a-42c2737cbf59,Portuguese,Male,2,4,1,8,1,2,13,14,5,9,1,0,0,1,0,37,0,0,6,9,0,0,0,0,6,6,0,0,0,16.2,0.3,-0.92,Dropout
4036,ab9e73b1-a8ed-4280-bbcc-e7568175af0d,Portuguese,Female,1,12,1,14,1,1,1,14,5,11,1,0,0,1,1,26,0,0,6,6,6,13.33333333,0,0,6,10,5,14.5,0,10.8,1.4,1.74,Graduate
4037,abb46930-517e-4ce9-a023-8eab22234d84,Portuguese,Female,1,8,1,10,1,1,22,27,10,10,1,0,0,1,1,21,0,0,6,8,1,10,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,Enrolled
4038,abb5c28e-ec2c-4c4c-a881-82c66c12942a,Portuguese,Female,1,1,3,6,1,1,1,14,10,10,1,0,0,1,1,18,0,0,6,7,6,15.66666667,0,0,6,8,6,15.28571429,0,8.9,1.4,3.51,Graduate
4039,abcbfe51-1ef9-4787-b73b-6d8211893a75,Portuguese,Female,1,1,1,16,1,1,3,14,3,4,0,0,0,1,0,18,0,0,7,9,7,11.85714286,0,0,7,7,7,11.85714286,0,16.2,0.3,-0.92,Graduate
4040,abebd61e-76d1-4625-970e-d68cf81b5edd,Portuguese,Female,1,1,1,6,1,1,3,1,3,5,0,0,0,1,0,18,0,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,Graduate
4041,abf4b8a4-09f2-4a41-87b0-1bc83879392d,Portuguese,Female,1,8,1,10,1,1,23,1,10,5,0,0,0,1,0,19,0,0,6,6,6,12.16666667,0,0,6,7,6,13.71428571,0,15.5,2.8,-4.06,Graduate
4042,abfaf270-25de-4f2f-995e-acbc17784ae9,Portuguese,Female,1,1,1,15,1,1,13,14,10,10,1,0,0,1,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12,0,11.1,0.6,2.02,Graduate
4043,ac037e88-fc41-4392-b42a-13b9fa692c6a,Portuguese,Female,1,8,2,12,1,1,2,28,4,9,1,0,0,1,0,18,0,0,8,12,7,12.28571429,0,0,8,12,7,12.28571429,0,12.7,3.7,-1.7,Enrolled
4044,ac08e565-25e0-49aa-9b0b-dfd5745c1b98,Portuguese,Female,1,8,1,10,1,1,23,28,29,44,0,0,1,1,1,19,0,0,6,6,6,12.66666667,0,0,6,7,6,13,0,8.9,1.4,3.51,Graduate
4045,ac0f3c2a-ac50-49b4-996e-b0a7e798f167,Portuguese,Female,1,1,1,12,1,1,13,28,8,9,0,0,0,1,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,16.2,0.3,-0.92,Dropout
4046,ac2c05a0-f1dc-45bd-84e5-b8f8086ffec1,Portuguese,Female,1,1,1,11,1,1,13,1,10,9,1,0,0,1,1,18,0,0,6,7,6,12.85714286,0,0,6,10,4,13,0,12.7,3.7,-1.7,Graduate
4047,ac4c215c-8484-4ccb-9fe4-60aa5cf3df0c,Portuguese,Female,2,1,1,12,1,1,1,1,10,11,0,0,0,1,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,Graduate
4048,ac603e04-94dc-42ce-abe9-d7cd75734aa5,Portuguese,Female,1,1,1,12,1,1,23,27,10,8,1,0,0,1,1,20,0,0,8,8,7,13.81714286,0,0,8,8,7,13.81714286,0,10.8,1.4,1.74,Graduate
4049,ac68e74a-667d-4f7b-8720-ec00dbe2429e,Portuguese,Female,1,17,1,13,1,16,1,14,5,6,0,0,0,1,1,22,0,1,7,10,6,13.31428571,0,2,8,10,7,12.875,0,8.9,1.4,3.51,Graduate
4050,aca6e782-ddf6-4d09-86ec-60d761686659,Portuguese,Female,1,1,1,8,1,1,19,1,1,1,0,0,0,1,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,Dropout
4051,accd77cf-8eff-4c2c-a8c2-f3d39d37b767,Portuguese,Female,1,8,4,11,1,1,23,14,8,8,1,0,0,1,1,19,0,0,6,6,6,12.16666667,0,0,6,6,6,12.16666667,0,12.4,0.5,1.79,Graduate
4052,acf51f44-8137-4954-bfe5-612bf0fc4b3b,Portuguese,Female,1,1,1,11,1,1,22,27,10,10,1,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.33333333,0,7.6,2.6,0.32,Dropout
4053,ad24c805-7ec2-4d6f-b8dc-55af5570a20d,Portuguese,Female,1,14,1,5,1,1,2,3,4,3,0,0,0,1,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,Enrolled
4054,ad33dc34-31eb-4700-b6ec-7759ad3d7bed,Portuguese,Female,1,1,2,15,1,1,22,27,6,6,1,1,0,1,1,20,0,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,8.9,1.4,3.51,Graduate
4055,ad671f40-95c8-43de-85b7-762bf4b9a3ef,Portuguese,Female,1,12,1,6,1,1,3,14,3,10,0,0,0,1,0,28,0,0,6,15,4,12,0,0,6,14,4,12,0,11.1,0.6,2.02,Dropout
4056,adcbfc6f-6ac7-471e-8da2-ef36ee16cd68,Portuguese,Female,1,1,2,6,1,1,1,1,31,14,0,0,0,1,0,19,0,0,6,8,6,14,0,0,6,18,3,12.66666667,0,12.4,0.5,1.79,Graduate
4057,adeb85e0-a3d5-4d2a-82de-648d10e19ea0,Portuguese,Female,1,13,1,4,1,14,13,1,6,6,0,0,0,1,0,22,0,0,6,10,6,12.57142857,0,0,6,12,4,13.66666667,0,15.5,2.8,-4.06,Enrolled
4058,ae0dc028-ef89-4537-bd33-b6bae3045325,Portuguese,Female,1,1,1,6,1,1,1,3,10,2,1,0,0,1,0,19,0,1,6,14,6,15.53846154,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,Graduate
4059,ae0f5de4-6c47-493a-b953-fc9a865110b8,Portuguese,Female,1,1,3,15,1,1,13,14,6,6,1,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,Dropout
4060,ae2b6a05-7a23-4f32-9809-d9a65410339f,Portuguese,Female,1,3,1,8,1,1,5,33,3,3,1,0,0,1,0,18,0,0,6,6,6,15,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,Graduate
4061,ae838f04-8f70-4386-a397-0feca62bff79,Portuguese,Female,1,14,1,8,1,1,2,1,3,4,1,0,0,1,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.28571429,0,12.7,3.7,-1.7,Graduate
4062,aea03778-9522-44fb-81dc-f76fc9975829,Portuguese,Female,1,17,1,6,1,16,1,14,5,8,0,0,0,1,0,20,0,7,11,13,11,15.69230769,0,4,9,9,9,15.55555556,0,8.9,1.4,3.51,Graduate
4063,aea06be9-1b95-4700-baee-3c611a997e4d,Portuguese,Female,1,12,1,17,0,1,1,27,10,8,0,0,0,1,1,24,0,0,5,7,5,12.28571429,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,Graduate
4064,aeb88e87-987f-4afc-9a37-3f1094f942cd,Portuguese,Female,1,8,1,2,1,1,1,28,10,10,1,0,1,1,0,22,0,12,17,19,12,11.83333333,0,10,17,22,11,11.25,0,11.1,0.6,2.02,Enrolled
4065,aeeea018-dfa3-4a0f-a8c5-40c50cffced9,Portuguese,Female,1,14,1,3,0,1,23,14,6,5,0,0,0,1,0,20,0,2,6,6,6,12.16666667,0,0,6,,5,14,0,12.7,3.7,-1.7,Enrolled
4066,af56978a-9b60-453b-a34d-706e189d3d39,Portuguese,Female,1,1,1,13,1,1,13,28,10,10,1,0,0,1,1,20,0,0,7,10,7,11.88888889,0,0,8,10,8,11.95625,0,12.7,,-1.7,Graduate
4067,af72c399-3d79-493f-95c9-f93352d68392,Portuguese,Female,2,4,1,3,0,3,23,1,10,10,0,0,0,0,0,35,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
4068,afa65717-a1e6-4296-9003-2e45f42509ab,Portuguese,Female,1,1,1,14,1,1,1,1,6,8,0,0,0,1,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,Graduate
4069,afb261f0-4f20-4373-9152-70d627063e2b,Portuguese,Female,1,8,2,10,1,1,2,3,4,4,1,0,0,1,0,19,0,0,6,7,6,11.16666667,0,0,6,9,6,11.66666667,0,9.4,-0.8,-3.12,Graduate
4070,aff6f3d3-fcb7-4d15-a209-a317d0d5b7aa,Portuguese,Female,1,9,1,12,1,1,3,3,4,4,0,0,0,1,0,18,0,0,7,7,7,14.05714286,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,Graduate
4071,affcfb71-e2b8-48d6-84dd-e44e2e9a31a2,Portuguese,Female,1,1,2,11,1,1,1,28,5,10,1,0,0,1,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10,0,7.6,2.6,0.32,Dropout
4072,affdca0d-e8f8-4259-af7e-7c33b77b9e04,Portuguese,Female,2,12,1,10,1,12,1,2,5,7,0,0,0,1,0,31,0,0,6,6,6,13.16666667,0,0,6,8,6,13,0,9.4,-0.8,-3.12,Enrolled
4073,b03b871e-ebaf-4dc4-a413-8af97084feb3,Portuguese,Female,1,8,1,10,1,1,13,14,6,8,0,0,0,1,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14,0,15.5,2.8,-4.06,Graduate
4074,b044bade-c02a-4acf-a766-4afc3caeb589,Portuguese,Female,1,9,1,12,1,1,23,27,5,10,1,0,0,1,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,Graduate
4075,b04fb66e-8d25-4c8c-ac19-c9359f2c672c,Portuguese,Female,1,8,3,6,1,1,13,28,6,8,0,0,0,1,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
4076,b08c5be8-0246-4678-8489-95fec8853cf0,Portuguese,Female,1,1,3,12,1,1,13,28,10,8,1,0,0,1,1,18,0,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,12.7,3.7,-1.7,Graduate
4077,b0befc78-058a-4e70-8dd1-79669832833f,Portuguese,Female,1,1,5,5,1,1,19,1,6,8,1,0,0,1,0,18,0,0,6,7,2,11,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
4078,b0e6c331-99d9-4bff-99a5-5ee9fecaee55,Portuguese,Female,2,12,1,17,0,1,23,14,5,9,0,0,0,1,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.33333333,0,10.8,1.4,1.74,Graduate
4079,b0fd742f-775d-48ec-877c-90d59e793edc,Portuguese,Female,1,1,2,14,1,1,22,27,10,8,1,0,0,1,1,18,0,0,6,8,6,13.57142857,0,0,6,6,5,12.8,0,12.4,0.5,1.79,Enrolled
4080,b1024a98-6665-4c5c-a926-2049d2446ef5,Portuguese,Female,1,1,1,2,1,1,22,27,8,10,1,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
4081,b13dbfb7-870a-4752-a29c-a0a7ec289a4a,Portuguese,Female,1,1,1,6,1,1,22,27,10,7,0,0,1,1,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11,1,10.8,1.4,1.74,Enrolled
4082,b14c9da6-c53f-4cec-84aa-5c64df000279,Portuguese,Female,1,8,3,11,1,1,22,14,6,6,1,0,0,1,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12,0,10.8,1.4,1.74,Enrolled
4083,b184c199-da00-4a8a-8715-50b25a542b03,Portuguese,Female,1,4,1,17,0,3,3,14,3,4,0,0,0,1,0,28,0,0,5,7,5,13.71428571,0,0,5,7,5,13.14285714,0,16.2,0.3,-0.92,Graduate
4084,b1951a95-415e-4fe3-badd-f57ca2dae591,Portuguese,Female,2,12,1,9,1,1,1,14,10,10,0,0,0,0,0,29,0,0,4,4,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,Dropout
4085,b209b47e-ade3-493b-9b28-78432911fa17,Portuguese,Female,1,15,1,8,1,14,1,27,4,4,1,0,1,0,0,36,0,2,6,9,6,12,0,1,6,8,3,14.66666667,0,12.4,0.5,1.79,Dropout
4086,b20da765-1855-491b-a85a-f9b080605f96,Portuguese,Female,1,12,1,3,0,12,22,27,10,8,0,0,0,1,1,32,0,0,6,7,6,12.66666667,0,0,6,7,6,13.33333333,0,12.7,3.7,-1.7,Graduate
4087,b22732e3-d393-4c84-9ffb-c1d2db767de7,Portuguese,Female,1,12,1,12,1,1,23,27,6,8,1,0,0,1,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,Enrolled
4088,b28518e4-9b62-49e4-904d-9a7fb1acd223,Portuguese,Female,2,14,1,17,0,1,22,27,4,11,0,0,0,,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.44444444,0,7.6,2.6,0.32,Enrolled
4089,b29b5054-c600-44c5-9133-34a61b943142,Portuguese,Female,2,14,1,3,0,10,19,24,1,1,0,0,0,0,0,34,0,3,7,13,3,12,0,2,7,15,1,13,1,9.4,-0.8,-3.12,Dropout
4090,b29e69f4-edd2-4faf-a40d-b2bf393e4981,Portuguese,Female,2,12,1,3,0,1,19,24,1,1,0,0,0,1,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.16666667,0,7.6,2.6,0.32,Graduate
4091,b2e5961f-3afa-469c-b0ce-0ba55c3a79d9,Portuguese,Female,1,14,1,17,0,1,22,28,10,9,0,0,1,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,Dropout
4092,b2f01769-9e17-48b4-90fa-a212668b979a,Portuguese,Female,1,1,1,12,1,1,1,1,5,11,0,0,0,1,0,18,0,0,7,7,6,13.86166667,0,0,8,16,0,0,1,12.4,0.5,1.79,Dropout
