ID,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Education
25cb91db-a391-48ef-920b-6cbc0418453a,3,14,3,7,0,0,0,1,0,20,0,
25dc1def-654e-4b08-8387-c4484bc94409,3,3,3,3,1,0,0,1,0,18,0,
2657303b-57a9-43a1-b194-f93567327086,3,1,3,3,1,0,0,1,1,21,0,
2677de04-5802-4388-9a1d-7a9af3f0c4e0,3,3,3,3,0,0,0,0,0,18,0,
2680046c-1095-435e-baef-f484c5017714,22,27,12,12,1,0,0,1,0,20,0,
26a0f8e4-054a-467b-9b2f-23efd969e6ec,22,27,10,10,0,0,0,1,0,23,0,
26a120d4-bb78-437f-8dcb-1adedec8e68d,1,27,10,9,0,0,0,1,0,26,0,
26ccd060-31a8-4c09-a0b6-3d18ef1e29fa,22,27,9,9,0,0,1,1,0,19,0,
26f153c2-dd23-42f4-a442-20bbb0aec500,22,28,10,10,1,0,1,0,1,24,0,
2793d4b3-eb6f-4a52-9b8c-09513c24284a,13,28,10,8,1,0,0,1,1,20,0,
27b082ec-d3f1-414a-a7d6-7bf339f0f533,23,3,10,4,1,0,1,0,0,26,0,
27bae5da-379c-4648-a4bc-159b6b78bfd8,13,27,8,10,0,0,0,1,0,31,0,
27cce432-1afb-4515-97ce-9bc9fe8da3d2,22,27,10,11,1,0,0,1,0,27,0,
284a9416-4965-42a8-9ff1-3f5dfccdd1f1,13,28,10,10,0,0,1,1,0,24,0,
28cbed07-48f6-4001-b274-a0aa23aa059a,13,28,32,44,1,0,0,1,0,23,0,
28da1e4f-9f42-45d9-80c4-e542eb617e73,23,28,10,9,1,0,0,1,1,20,0,
28e35fb1-b0c9-4db5-8d33-00ae72cada8f,23,28,6,6,1,0,0,1,0,20,0,
291319f8-5e3e-47b0-ac7c-59caff3a83ff,23,1,10,5,1,0,0,1,0,24,0,
296133a8-115f-418c-9164-56d2ffd90fe8,22,27,10,10,0,0,0,1,0,39,0,
29a2a584-804d-4d34-8d58-f769467ff73d,13,28,4,10,1,0,0,1,0,18,0,
29f115ea-d03f-4551-8317-427dfbed1bf4,22,28,10,10,0,0,0,1,0,20,0,
2a0d9338-9e12-41f6-9f26-981585387d66,1,1,5,4,1,0,0,1,0,18,0,
2a10866e-d5bc-4a2b-9580-d2f31b46c5c5,22,27,10,8,1,0,0,1,0,19,0,
2a5e69e0-4b8c-43a2-ab24-2ba956740d6a,1,14,5,10,1,0,0,1,0,18,0,
2a839e88-717c-4857-9068-a1b5f20cd649,22,14,10,10,1,0,0,1,0,22,0,
2aaa3f4a-daed-44b9-ae1b-1eed0f62a126,1,1,5,5,1,0,0,1,0,18,0,
2acc4616-7c18-4f1f-9ead-b87d068924a8,3,1,5,10,0,0,0,1,1,18,0,
2ad14ffc-d57b-44d2-aef9-7abdbd47d7c8,22,27,10,10,0,0,0,1,0,30,0,
2ae1be36-6571-4149-bd35-c81025274585,22,27,10,10,0,0,0,1,0,34,0,
2b06c7e5-4773-4d4d-8248-ac26a812d87f,22,27,10,10,0,0,0,1,0,38,0,
2b0a2068-48e3-466c-bdab-1048190f2c28,22,14,8,8,1,0,0,1,1,19,0,
2b0adfd7-403a-4557-8ba5-cb2a0158cf47,23,28,6,8,1,0,0,1,0,19,0,
2b2a064f-4c0c-4eab-a70e-c7f804e189f7,1,1,5,9,0,0,0,0,0,21,0,
2b74cc72-e44d-4940-95c4-e14e536b5f68,2,3,3,3,1,0,0,1,1,18,0,
2b860208-7af9-4c0f-bdae-44bcd8347ec2,1,28,5,8,1,0,0,1,1,20,0,
2b8b83ef-9e09-40bf-82c3-a996e4d40fe5,22,28,6,6,0,0,0,1,1,18,0,
2ba1e718-1e82-4004-8d0d-bf789e61e524,23,27,6,6,1,0,0,1,0,18,0,
2ba892ee-2ca0-48de-97a3-b2b7d4873f90,22,27,10,10,1,0,0,1,1,36,0,
2bbb3e24-ebe4-41d9-a0ad-8136ac247c8e,23,27,7,8,1,0,0,1,1,18,0,
2bf0a585-e690-4187-9789-df258f02546d,1,20,5,12,1,0,0,1,1,21,0,
2c185058-0ebb-479b-a8e7-c08d10e3a7c0,1,3,10,3,1,0,1,1,1,21,0,
2c86ff6d-6748-4b92-a4d5-f9ba9aa05da2,3,3,5,3,0,0,0,1,0,18,1,
2c9e2630-9a4a-499a-bc56-fc1d3d52d4e3,1,12,5,6,1,0,0,1,0,18,0,
2c9eb94c-08ea-49b8-b6c5-d0ead32a32b6,23,28,10,8,1,0,0,1,0,19,0,
2cbdbe54-a4e2-4c16-8e52-7690558c6cd2,22,14,10,5,0,0,1,1,0,29,0,
2d485208-5d79-4a61-861a-8b1b3ef045fd,13,1,10,4,0,0,0,1,1,20,0,
2d6601af-d2fb-4895-ad84-7188470ce89c,22,27,10,10,1,0,0,1,0,18,0,
2d7de4ee-19ed-4a79-b883-52a997f45196,,1,5,11,1,0,0,1,0,19,0,
2e0a927c-20aa-404a-91cd-20e4aa574816,1,28,4,9,1,0,0,1,1,19,0,
2e6f42bc-6fe1-421f-b449-c55c80c55e2a,10,5,10,5,0,0,1,0,0,37,0,
2e7fff42-32e0-4e66-98fe-43970073db4a,22,1,10,10,1,0,0,1,1,18,0,
2ec0d80f-0345-4f7b-a833-872aa8a67d66,13,14,8,8,1,0,0,1,0,21,0,
2ed203b0-5dc7-4b89-bb99-25f9e4663fff,1,28,22,40,0,0,0,1,1,19,0,
2ef18295-77f3-4d02-b120-aaf8b855c5ed,3,1,4,2,0,0,0,1,0,19,0,
2f323a38-b12a-4b8e-9586-f339ab847b57,23,14,10,6,0,0,0,1,1,35,0,
2f383fa1-0f12-42bc-8dae-235ab7e07df2,22,28,10,9,0,0,0,1,0,30,0,
2fad2174-0c72-44fc-b675-ca2274bcc1f5,19,24,1,1,1,0,0,1,0,27,0,
30244775-e816-4d29-9fb5-5b8bbf3b2d23,22,27,10,10,0,0,0,1,1,45,0,
30d38f67-d846-405f-aa7b-196bd3d346a0,23,28,10,10,0,0,0,1,1,50,0,
3120e1a0-435f-4e88-bf23-a755ca6793e4,22,27,10,10,0,0,0,1,0,41,0,
3136a6d4-8008-45f5-b439-15362acb2b63,22,27,10,7,1,0,0,1,0,26,0,
313de379-cbea-43c3-b9c0-fdb173bb7eb7,22,27,10,10,0,0,0,1,0,44,0,
316095ea-3fad-4490-909a-4012dd792842,22,27,10,10,0,0,0,1,0,23,0,
3161b9b5-315c-472c-bdce-5e74d4b5d478,13,14,10,10,0,0,0,1,0,34,0,
31b63847-cff6-426a-8287-e93bbeb5a830,23,28,10,10,1,0,0,1,1,21,0,
31d80c44-a573-4d35-8655-fc06db78bf1e,3,27,4,4,1,0,0,1,0,22,1,
31f81b53-78fd-4856-817e-e50565dd2a31,22,27,10,9,0,0,0,1,1,32,0,
31fe0e3c-7e0c-4f3e-b582-38884280b9a5,1,1,8,8,1,0,0,1,0,20,1,
325262e2-f41a-4e44-904d-4995a70a911c,20,25,12,12,0,0,0,0,0,59,0,
325ba52f-d7e7-4ab0-87ce-4821a4c9ee67,13,14,28,31,0,0,0,1,0,30,0,
325f7a90-18ab-4269-bd92-6e240126996c,23,26,10,10,1,0,0,1,1,18,0,
32c69196-4129-492b-a6fc-d5c1f46dc830,22,27,10,7,0,0,1,1,0,25,0,
32d5f86d-e2a5-4e9b-aefe-2a82cceb9495,22,27,6,6,0,0,0,1,0,36,0,
32f3f136-8ae9-4632-9798-f62a5d4f461d,23,14,10,10,0,0,0,1,0,36,0,
330ce0cb-9293-495f-b765-d5bed45957a9,23,14,1,2,0,0,0,0,0,19,0,
3328c5ab-5954-4ba6-af7c-9545fd9debc5,1,27,5,7,0,0,0,1,0,25,0,
33346270-008a-4072-b39d-6d782910d02f,22,27,10,8,0,0,0,1,0,35,0,
33bdf650-6bfb-45eb-828d-fee5854e870a,1,1,6,6,0,0,0,1,0,20,0,
33da9d1c-17ea-4974-b4ed-6c50eb39f8a6,22,27,10,8,1,0,0,0,0,35,0,
33eeca2d-fcd8-4326-a2c2-5913a1758f2c,22,27,1,1,1,0,0,1,0,27,0,
33f83afa-9d39-4992-b216-d7ee4818df56,13,3,10,6,1,0,0,1,0,18,0,
3455c21f-8a7a-4d2b-99e9-2654d73a1b4a,23,14,10,11,0,0,0,1,0,23,0,
3459be93-5817-48bb-9368-a0924179d4e4,13,1,6,11,1,0,0,1,0,19,0,
345d6397-58a5-439e-95ef-c6c093fe80d4,22,27,8,8,1,0,0,1,1,18,0,
3479096e-e26f-451f-a0e1-9da17922a4b7,13,14,4,8,0,0,1,0,0,26,0,
347b2ea5-2722-41a4-91c2-206604c766dc,1,28,10,8,0,0,0,1,0,19,0,
34db38e1-2d7a-4be3-a0ca-02f56192926e,23,14,8,8,1,0,0,0,0,19,0,
34e6cdc9-3b56-449c-9023-746970b7ff2e,13,14,6,2,1,0,0,1,0,18,0,
34e7f163-b6f7-4df4-8a14-168969e49dc7,13,1,10,8,1,0,0,1,1,19,0,
34f01aaf-2e9a-40b2-a6b9-16e685bd097c,22,27,10,9,1,0,0,1,1,19,0,
34f2c940-3405-44a7-95cc-76982ee78500,23,27,10,10,1,0,0,1,1,19,0,
352ee0b6-56ab-4b09-a877-9928fe9217ef,1,27,10,8,0,0,0,1,1,21,0,
35750b60-503a-4515-b98f-b13b7d7a0d93,1,1,4,6,1,0,0,1,0,18,0,
359159d6-f0ba-42a5-b83d-6b0a957efdec,23,27,10,4,1,0,0,1,0,33,0,
3656187c-ebec-4ad7-8b47-a1ee8564a405,13,27,6,4,0,0,0,1,0,32,0,
36d9baab-d50c-4ddb-8e8c-5a7335b15fa0,13,14,2,5,1,0,0,1,1,17,0,
36e51121-b24b-4d84-874f-d26848e249ec,13,14,10,8,0,0,0,1,0,31,0,
3711e1f2-8de4-47f6-8b78-17fcccbea2be,13,14,10,8,0,0,0,1,1,32,0,
375e6ff2-d356-4297-8577-af7552d91279,25,30,4,8,1,0,0,1,0,18,0,
377235b5-9777-4a91-901f-3cd46dc2c75e,22,14,4,8,0,0,1,1,0,31,0,
378b19b0-3c8a-4116-a650-04afeba1e8e1,1,1,10,11,0,0,0,1,0,20,0,
37d9dbff-4a80-483c-8019-89ec4a0f092e,3,14,2,2,0,0,0,0,0,40,0,
37fb5d29-9f4e-4cc1-ba19-628448483484,22,14,10,10,1,0,0,1,0,32,0,
37fc827a-45d0-4c98-a2c9-e5a96eac3c03,13,14,2,2,0,0,0,0,0,40,0,
3832d581-048a-4731-8703-918ab4286bad,1,1,5,10,0,0,0,1,1,18,0,
3842f6aa-2780-4645-b9da-a0656fcc5b73,22,27,10,10,0,0,1,0,0,28,0,
3854e323-2897-4755-9b0e-eef3cb9a38ab,1,1,4,2,1,0,1,1,0,19,0,
38660290-2ea4-4d3f-8074-cecad6b672e9,1,27,6,10,0,0,0,1,1,19,0,
38b96a49-d4c6-4717-9885-99621953b762,23,27,8,8,0,1,0,1,0,21,0,
38c1c39a-5049-42db-a372-3942820d1ff1,13,1,1,5,1,0,0,1,0,22,0,
38c2b171-618a-4658-8f0b-672f1cbc9fa3,3,1,4,4,1,0,0,0,0,18,0,
38ffd3f6-9d26-4880-b832-4bd7b6ee4a5b,10,3,6,3,1,0,0,1,0,27,0,
39e579c7-f74f-4c4c-a557-deb8df728e8e,1,3,3,3,0,0,0,1,0,19,0,
3a0db405-ea22-42aa-9fe5-6ae0741c57ea,22,27,10,10,1,0,0,1,0,30,0,
3a1e87a8-1ea7-4a08-a3d8-c757236f819a,1,3,5,2,0,0,0,1,0,28,0,
3a389806-43d0-4c69-adc4-6ef7653bf3de,22,27,10,10,0,0,1,1,1,34,0,
3acfa612-1431-4640-af2e-0cb8b0b5bc0a,1,1,5,5,0,0,0,1,0,21,0,
3ae5c072-4cff-4977-b8b7-0bcbb7cb719d,1,14,10,10,0,0,0,1,1,20,0,
3ae82dce-1ecc-4684-8f73-f7e6bf1d69de,10,14,10,10,0,0,0,0,0,31,0,
3aefe2e6-178c-4a2e-9812-6d301207c7f7,1,1,10,10,0,0,1,0,0,21,0,
3b08e0b7-c7fe-4f07-a560-a5a13cccf930,19,24,1,1,1,0,0,0,0,27,0,
3b0f18bf-7ead-4ef5-aeaa-1a97d2cb1793,23,28,10,10,1,0,0,1,0,19,0,
3b54e2be-0cfb-426f-96b7-25b930d0e04d,3,1,3,8,1,0,0,1,0,21,0,
3bbd882c-004d-4a27-9f3c-b0547d8f936e,13,14,5,5,1,0,0,0,0,21,0,
3bee319b-1b4a-4139-8e86-3f2cf6b84bba,19,24,13,13,0,0,0,0,0,35,0,
3c44253c-56cd-4026-88c2-1bb619d70e91,22,26,12,8,0,0,0,1,0,28,0,
3c60a492-9086-434d-99ed-73d798c03d14,1,1,5,4,0,0,0,1,0,24,0,
3c9a6021-2338-4f83-85a0-75059079e45f,19,1,6,11,1,0,0,0,0,19,0,
3cdead5a-fd61-4c1e-b8b2-b8d1580a48a0,1,1,5,9,0,0,1,0,0,20,0,
3d078c87-9ae5-42c9-bfeb-24679587800e,3,14,5,5,1,0,0,1,1,20,0,
3d2cc38e-2008-4af2-ad26-e675a608291d,22,27,10,7,0,0,0,1,0,19,0,
3d5af21a-1f94-4953-a1fe-f5ddccae3ee2,25,1,6,7,0,0,1,0,0,37,0,
3d5c1ac3-6659-4b69-9935-b2ef8e28eb75,22,28,10,9,1,0,0,1,0,19,0,
3d9107e8-9498-4eb3-ac71-d2cfbb26b99e,22,27,10,9,0,0,0,1,0,36,0,
3da00f5c-60a8-497d-a920-54e30e5fbd4a,22,27,10,10,0,0,0,1,0,29,0,
3dad1509-d274-4da1-a300-b72f94b80a19,23,27,10,5,0,0,0,1,0,30,0,
3dce1b98-ae3d-4a96-9f8c-4ce69ec87a71,2,1,4,11,0,0,1,1,0,32,0,
3def6379-ceea-4964-840e-8518631af3c7,3,1,3,10,1,0,0,1,0,26,0,
3df3b505-0d6b-4136-a53b-2721c49f1c97,22,27,5,8,0,0,0,1,0,37,0,
3e014bc0-00b7-4624-a52f-8f1f2cc0dee9,1,10,5,4,0,0,0,1,0,27,0,
3e031125-1957-4c68-bc0b-4c95f94fbbec,23,1,6,8,1,0,0,1,1,18,0,
3e67104a-0536-4080-8ba8-e914d38b3fcd,23,27,10,10,0,0,0,1,1,18,0,
3e6e1e91-9c34-4d63-97eb-01488d53e7e5,23,14,5,2,0,0,0,0,0,32,0,
3e7de565-b2c5-4c98-8a02-a5c64bc2c4a0,3,14,4,5,0,0,0,1,0,20,0,
3ecf950b-6cc5-48ea-85d1-d9834774852c,3,3,2,3,0,0,0,1,0,22,0,
3ecfc699-2a82-4af1-a441-8e915b8e64f6,1,14,4,4,0,0,0,1,0,32,0,
3ef7e1a7-dd95-48a7-896c-c3819d7922cd,1,27,10,10,1,0,0,1,0,21,0,
3efdb208-c24c-4d33-b23f-590e4332ad55,1,1,5,8,,0,0,0,0,19,0,
3f115f55-9d2a-484a-8963-4b70ceb7a70a,,1,10,10,1,0,0,1,1,18,0,
3f36f04a-cbf4-4ed5-b82d-d48e525c8167,1,1,10,8,1,0,0,1,1,18,0,
3f65bab6-9122-43c4-96c9-423f0b57db58,3,27,3,6,1,0,1,0,0,38,0,
3f6847cf-3fd4-4cb4-82c7-110577611629,19,24,1,1,1,0,0,1,0,21,0,
3f957f2c-f967-4a3a-9b80-e1f130718b2a,19,27,6,6,0,0,0,0,0,21,0,
3fbfc672-888b-45af-bad8-c40cc8db4d9a,22,27,10,4,0,0,0,1,0,26,0,
4057b495-37ab-47fc-873c-5718eedd1108,13,28,10,4,1,0,0,1,0,19,0,
4104e6ca-a55c-4983-a92f-344cfc7c336d,13,27,10,10,1,0,0,1,1,19,0,
4112406c-dd9c-4378-ac1c-8e42e9092c50,1,1,10,11,,0,1,1,0,18,0,
411b20a8-9644-4ede-b30d-c413131839f5,22,27,10,10,0,0,0,1,0,25,0,
411e452f-969c-4176-b68e-85ae178827ac,22,1,6,5,1,0,0,1,0,19,0,
41457f10-27b3-470d-bf15-f10a70666e04,1,14,10,10,1,0,0,1,1,18,0,
417d349e-9cb9-4d8f-ab78-32e2bc4e8d43,22,27,10,8,0,0,0,1,1,19,0,
4193c232-8c49-4db2-9dc0-a3f501db1b58,13,28,10,8,1,0,0,1,1,22,0,
41aff97a-7b40-49c9-bfcd-cc2b647e3858,23,28,7,7,,0,0,1,0,21,0,
41bfda86-4266-425d-b43e-b8bd987ac0bf,13,27,10,10,1,0,0,1,1,21,0,
41e02548-30b3-4b6e-8c78-ce5058a3048f,23,28,4,8,0,0,0,1,1,20,0,
41e5bcab-74e9-4814-b47c-0be064dab1cd,13,27,10,10,0,0,0,1,0,19,0,
41f458b4-5f7b-4316-b1b3-57be5cf6f51a,13,14,10,4,1,0,0,1,0,18,0,
4253587e-c0f9-4138-aa68-161c95e5bc15,13,14,10,9,0,0,0,1,0,26,0,
425b35cb-b1e5-41cd-b3e2-57f13b8fe6ca,19,24,1,1,1,0,0,1,0,31,0,
429c2199-6d1b-462b-9f27-ae49800fa56b,22,28,10,9,1,0,0,1,1,18,0,
42ad4161-cb2f-43fa-be77-cfdf7f20cccf,13,1,6,6,0,0,0,1,0,35,0,
432e89ca-14fe-4d8e-a4e9-bf517fcb8a7e,22,27,10,10,1,0,0,1,0,19,0,
43326dc7-d8d1-4b17-87ff-4046850d07a6,13,28,8,8,0,0,0,1,1,19,0,
434c19e4-7c47-44f5-b5a3-6c9792245496,3,1,5,4,0,0,0,1,0,18,0,
4381e3ed-0806-4f2a-9213-f706bf3b5d11,23,28,5,10,0,0,0,1,0,20,0,
439a971d-232a-4c06-aa85-68f0d2908136,1,1,10,6,1,0,0,1,1,19,0,
43e7e54f-f621-4499-ad36-d0374067cb17,13,27,6,6,0,0,0,1,1,21,0,
44506c79-235b-4334-a513-a02f31fdfda0,23,28,10,10,0,0,1,1,1,18,0,
4461b8c3-22ba-47b7-bd47-e3ce7e27f20f,13,14,5,10,0,0,0,1,0,23,0,
44b10a89-5b54-4c15-a16a-6f9ea6260d5b,1,1,10,10,0,0,0,1,1,21,0,
44c3461d-5166-4200-a598-0a11b2028d23,22,28,10,10,0,0,0,1,1,19,0,
452a3c11-7470-4d08-8c8a-27bbd35fcd8f,23,14,4,8,1,0,0,1,0,19,0,
452c2b1b-8ec7-41ad-bd57-c6f6de4c996f,13,27,5,10,1,0,0,1,0,20,0,
45343f3f-5c2d-4044-9757-5db16b8acbef,3,14,3,10,0,0,0,1,0,18,0,
45913676-e263-4d77-b91e-7308ee035947,22,27,10,8,1,0,0,1,1,18,0,
459ed903-0a3d-4ff9-8ce1-62145810ddfc,1,14,5,5,0,0,0,1,0,19,0,
45b03cde-9b47-4bce-8004-689e2da59e8e,23,14,6,6,0,0,0,1,1,21,0,
45d08fe5-ba01-4191-a33b-b08d3128d565,23,28,10,10,1,1,0,1,1,18,0,
45efc36c-8ac7-48d3-9f4e-2a2c417d321d,22,14,8,8,0,0,0,1,0,20,0,
45f07546-ac53-4d59-9df8-1dd0b406540d,13,28,10,6,0,0,0,1,0,18,0,
45f10624-3cc8-4b00-a653-3b5494acb2b5,13,14,10,8,1,0,0,1,1,18,0,
45f6ecd8-643b-41c4-9c78-e2b7ad800de9,22,27,10,10,0,0,0,1,0,32,0,
462b6c6a-0db8-4943-b867-ef22d2bbb8d2,3,3,4,4,1,0,0,1,0,18,0,
465a3874-1169-4767-a87e-6b427cf0af9e,13,27,10,10,1,0,0,1,0,19,0,
467ef4bf-279f-4cf8-a103-993830ba8d64,1,14,10,4,1,0,0,1,1,18,0,
46a1aa0e-cc50-40f5-9cc2-5042f60d40d4,1,1,5,6,0,0,0,0,0,18,0,
46ab4ea8-0797-48c3-b3cd-bf4d0e705a6e,13,28,4,6,1,0,0,1,0,20,0,
46b29970-dc22-4bf2-99b5-9adf10af7e7e,1,10,5,5,1,0,0,1,0,19,0,
46b6ae58-5035-437a-b61e-c15bd22f736f,23,27,10,6,1,0,0,1,0,19,0,
46bdbc03-c4ff-4a96-875a-597bb1688f41,23,28,8,6,0,0,0,1,0,18,0,
46e9e673-a0a3-4864-8d8a-8653527f3e07,,,,,,,,,,,,
46f09bd6-ca8a-4b46-83b8-fdcb59ea1dd8,1,14,8,9,1,0,0,1,1,18,0,
46f7b9b9-b9fe-476e-af43-2002db1c9c09,3,28,3,10,1,0,0,1,0,20,0,
47269aac-bbfb-4d22-8a1b-189b17f2f911,3,3,3,6,0,0,0,1,0,19,0,
4779cb5e-0355-486d-9d00-1bc1889d8556,23,14,4,4,0,0,0,1,0,21,0,
4786d52d-50c9-438b-ba71-3c851a958d3e,23,27,10,10,1,0,0,1,1,19,0,
478e7705-34a5-4e69-bedf-a060a3f87d5d,13,28,5,10,1,0,0,1,1,20,0,
47975147-672d-4504-9feb-737bcf1716b3,1,1,10,5,0,0,0,1,1,21,0,
47ee9b55-05fe-48e5-9d72-dbc87119a19d,22,28,10,7,1,0,0,1,0,23,0,
4807425a-19b1-476d-be26-2c2c78df70d6,1,28,6,9,0,0,0,0,1,18,0,
4810c553-049a-4ec7-817a-bd1c96c1fb91,3,1,2,11,0,0,0,1,0,30,0,
482aad01-74b5-4f32-8ec1-0242b55d7165,7,14,5,2,1,0,0,1,0,20,0,
483afcc3-2e11-47e2-9297-0f19d43d0b42,22,27,10,10,0,0,0,0,0,29,0,
48b72496-326e-4f69-ad20-046fdd455fc9,23,28,6,6,1,0,0,1,0,24,0,
48cc5f6c-0b36-4ba7-9ac5-8b7836e02792,13,1,5,4,1,0,0,1,0,20,0,
48d3b79c-2c8e-4259-b07c-5233eba2a5f4,22,27,10,10,0,0,0,1,0,27,0,
48de7228-fc5c-4fad-b1a1-4610ff44747c,22,27,10,10,0,0,0,1,0,23,0,
48ec6be6-cb9b-4bb8-8968-74b5a078ed33,13,14,25,32,0,0,0,1,1,23,0,
4910a3ec-d1ab-4136-8598-3354ffa24782,1,1,5,5,1,0,0,1,0,18,0,
497eea05-e821-40a6-8b21-897a0b69284c,23,28,10,8,1,0,0,1,1,19,0,
498424c9-486e-49c3-b7f9-82d2c35c219f,13,27,5,10,1,0,0,1,0,19,0,
49a68c37-19d8-41db-b239-0b8557ed0ca7,1,28,9,9,1,0,0,1,1,18,0,
4a022416-b7d4-4c39-acfd-5781505ef8ab,1,1,5,8,1,0,0,1,0,19,0,
4a1b844e-f284-4e2d-b0c3-0511a4f50586,1,28,5,8,0,0,0,1,1,18,0,
4a21bf4d-504c-4be1-a204-f052bdd1abd8,22,27,10,9,1,0,0,1,0,29,0,
4a7cb1d5-0f25-4910-9795-e82451f4e3b4,22,27,4,8,0,0,0,1,0,24,0,
4a82f12f-5ab9-41a2-a029-d3a83a4f78d5,22,28,10,9,1,0,0,1,0,19,0,
4a866daf-3feb-404c-a1e4-59e1d9bcf053,1,28,5,10,0,0,0,1,0,19,0,
4a9026cb-29f5-4bce-a902-4ac6f3f705be,23,14,5,9,0,0,0,1,0,19,0,
4aae6396-71b8-4348-83b7-d8242ca8285c,22,14,10,8,1,0,0,1,0,20,0,
4ab9e983-26e8-45fb-b5e1-68057892c74d,1,14,10,10,0,0,0,1,0,18,0,
4ac32666-a75d-41c4-b9d4-7ff9a6b249da,1,14,4,4,1,0,0,0,0,18,0,
4acd0040-302d-4a4d-ae4f-3cdf6d7b812e,13,1,10,6,1,0,0,1,1,19,0,
4ad132d8-019c-40bd-bd94-48e0d0df9113,3,3,3,2,1,0,0,1,0,19,0,
4adfee67-59e0-4c03-ae06-3f3a7ec0b2e7,1,14,6,9,1,0,0,1,1,18,0,
4b0a2ca1-423b-4007-a406-841e56e8f450,13,27,10,7,1,0,0,1,1,19,0,
4b42455e-8aba-48a7-8d57-f5cacbf72e10,3,3,3,3,1,0,0,1,1,18,0,
4b5ec36e-429a-407f-8c03-b149d3006839,22,27,10,10,0,0,0,1,0,24,0,
4b8ff1ed-67f4-4d2f-b1bb-ff456912c2ec,13,14,6,7,0,0,1,1,0,28,0,
4ba94540-8640-4e67-9527-85c7e076f541,1,1,5,5,0,0,0,1,0,20,0,
4bb400fa-4013-4c31-a9ad-ccbb2b8e4ebf,22,28,10,10,1,0,0,1,1,19,0,
4bb4bcf1-4e43-4540-bda1-c3418f083be3,22,27,10,10,0,0,0,0,0,22,0,
4bc697aa-4f64-4404-b7ab-029cdee97e85,13,1,7,6,1,0,0,1,0,19,0,
4bd4930b-6136-48f7-b7d5-92335d6dfd8a,22,27,10,10,1,0,0,,0,36,0,
4c0a9d8a-373c-48bf-aa08-53f5105d6f2c,22,28,10,8,0,0,0,1,1,19,0,
4c2edd95-15b0-4ee1-b9fb-15c4dc0a7b12,4,3,2,2,0,0,0,1,0,18,0,
4c660451-8fbd-4321-bf7b-173c84c214da,22,27,10,10,0,0,0,0,0,40,0,
4c6e3def-4bda-4ca0-b39c-17af0e958754,,27,10,8,1,0,0,1,1,19,0,
4c7fa500-9f43-46c7-830c-42f0d18cfa96,22,27,10,10,0,0,0,1,0,38,0,
4c868856-604c-45e8-9cc8-7af177a9c4e9,22,27,8,8,0,0,0,1,0,32,0,
4cb76105-78c7-4f15-a704-c40b0e38555b,1,27,10,10,1,0,0,1,0,19,0,
4cd25ec9-751b-410e-aaca-79de208bd1cd,3,1,5,5,1,0,0,1,0,19,0,
4cf7dd57-8c36-450e-a636-764f565f5ab4,22,27,10,10,0,0,0,1,0,35,0,
4d29435d-2db2-471e-8538-61294a8df177,23,14,4,11,1,0,0,1,0,20,0,
4d3647fc-ae0b-4700-a2ea-1c7946d365a2,13,14,4,5,0,0,0,1,0,29,0,
4d5e4372-3421-450e-b9eb-3b12b42c7e3a,22,27,10,10,0,0,0,1,0,29,0,
4d785dea-bc44-43d7-b698-2ca87fe626e3,22,27,8,8,1,0,0,1,1,19,0,
4d7eb7b4-f638-441b-9d08-398ad48bebea,23,14,8,10,1,0,0,1,1,18,0,
4daed4f7-97ce-4762-b0f7-08ce27ae0629,23,14,1,11,0,0,1,0,0,25,0,
4dcd83b9-ec28-4237-865e-a6925cc8aafa,22,27,10,10,0,0,1,0,,50,0,
4e0129c5-7891-4b6c-b722-9a2399b21c8c,19,24,1,1,0,0,0,1,0,24,0,
4e444632-9237-4df4-9955-7742ee566372,23,14,6,4,0,0,0,1,0,18,0,
4e5fb3b8-8434-4f28-8a79-d6c954c956c0,23,,29,38,1,0,0,1,0,20,0,
4e6ca41b-b3e9-47b3-bc7b-6e5cc53dd007,1,27,5,10,1,0,1,1,1,20,0,
4eaaadd9-f621-4905-9239-67c322cbebf7,22,27,10,10,0,0,0,1,0,21,0,
4ecb0e35-e44d-41b5-b247-05bc810fcf3c,23,1,10,4,0,0,1,1,0,28,0,
4ef027ea-eef9-45cb-a636-fd1c566dd314,23,27,10,8,0,0,0,1,1,19,0,
4f3f1761-48d8-474f-b44e-c83679cac83f,22,27,10,8,0,0,0,1,1,18,0,
4f4c1bc7-47db-4fae-a951-58fca12f87ab,22,27,10,10,0,0,0,1,0,22,0,
4fcc0e89-6357-4dc4-ab42-310f82cdbcb3,22,27,10,11,0,0,0,1,0,25,0,
4fdc5ef8-b1e8-4db3-b1ca-f6c21e21f100,22,27,10,10,0,0,0,0,0,37,0,
502cd3cd-9916-4f30-bc57-c298f711664e,22,27,8,8,0,0,0,0,0,38,0,
50471bcc-967c-4b3c-aec0-78b30487d2d7,13,28,10,10,0,0,0,1,0,36,0,
505f5f3e-4aae-435a-be76-cecfa8775b7c,13,1,10,10,1,0,0,1,0,18,0,
50748eb1-e008-45c2-a25b-f93b56742953,1,1,1,1,0,0,0,0,0,19,0,
507bed19-daa3-4229-bd5a-a67ea2905194,1,1,5,11,0,0,1,1,0,24,0,
50d7672d-dcdb-4ce0-acff-3b55c68af221,1,1,4,4,0,0,0,1,0,20,0,
